Assistance No.;Job No.;Vessel;Description;Vessel Name;Job;Departure;Arrival;Start Mobilisation;Ordered;On Site;Start - On Site;Lignes;Start Job;Start Job - End Job;Lignes2;End Job;End Job - End Mobilisation;Lignes3;End Mobilisation;Total;Lignes4;Assistant Hrs;Running Hrs.;Time Registration;Used Configuration;Comments
ASS21060482;JOB21031090;SOUTHAMPTON;Southampton;HORIZON HIGHWAY;LOCK;Zuidelijk Insteekdok ZID OOST;;2021-06-08 02:45:00;08/06/21 02:00:00;2021-06-08 03:02:19;13.066600000000001;144219 - 144236;08/06/21 03:15:00;;;08/06/21 03:45:00;;;08/06/21 04:15:00;;;0,5;1,5;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21060434;JOB21031081;SOUTHAMPTON;Southampton;CRONUS LEADER;LOCK;Zuidelijk Insteekdok ZID WEST;;2021-06-07 21:00:00;07/06/21 23:15:00;2021-06-07 23:13:36;175.04489999999998;143875 - 144007;07/06/21 23:15:41;;;08/06/21 00:40:00;;;08/06/21 01:10:00;;;1,4;4,2;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21060252;JOB21030943;SOUTHAMPTON;Southampton;VIKING AMBER;LOCK ONLY;Zuidelijk Insteekdok STEIGER TOYOTA;;2021-06-07 13:11:56;07/06/21 13:55:00;2021-06-07 13:30:00;30.883399999999995;143407 - 143424;07/06/21 13:55:00;;;07/06/21 14:55:00;;;07/06/21 15:25:00;;;1,;2,2;Finished;TOWING WINCH FWD / STBD;VRAI
ASS21060232;JOB21030934;SOUTHAMPTON;Southampton;GLOVIS CHORUS;SHIFT ACHTERHAVEN;;Zuidelijk Insteekdok ZID WEST;2021-06-07 12:00:00;07/06/21 12:30:00;2021-06-07 12:20:21;42.6109;143335 - 143355;07/06/21 12:30:00;;;07/06/21 13:09:52;;;07/06/21 13:10:12;;;0,7;1,2;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21060110;JOB21030876;SOUTHAMPTON;Southampton;HOEGH ASIA;LOCK;;Zuidelijk Insteekdok ZID WEST;2021-06-07 01:45:00;07/06/21 02:45:00;2021-06-07 02:15:00;26.543799999999997;142720 - 142749;07/06/21 02:45:00;;;07/06/21 04:45:00;;;07/06/21 05:15:00;;;2,;3,5;Finished;TOWING WINCH FWD / PORT;FAUX
ASS21060011;JOB21030848;SOUTHAMPTON;Southampton;LAKE GENEVA;LOCK;Zuidelijk Insteekdok ZID WEST;;2021-06-06 16:26:35;06/06/21 16:40:00;2021-06-06 16:34:51;18.759700000000002;142162 - 142169;06/06/21 16:40:00;;;06/06/21 18:22:13;;;06/06/21 18:55:00;;;1,7;2,5;Finished;TOWING WINCH FWD / PORT;FAUX
ASS21059991;JOB21030841;SOUTHAMPTON;Southampton;HORIZON HIGHWAY;LOCK;;Zuidelijk Insteekdok ZID OOST;2021-06-06 15:00:00;06/06/21 13:45:00;2021-06-06 15:39:29;30.073500000000003;142076 - 142114;06/06/21 15:45:00;;;06/06/21 16:22:57;;;06/06/21 16:25:46;;;0,6;1,4;Finished;TOWING WINCH FWD / STBD;FAUX
ASS21059814;JOB21030771;SOUTHAMPTON;Southampton;VIKING AMBER;SHIFT ACHTERHAVEN;;Zuidelijk Insteekdok ZID WEST;2021-06-05 19:45:00;05/06/21 20:25:00;2021-06-05 20:15:00;64.6062;140921 - 140950;05/06/21 20:25:00;;;05/06/21 21:15:00;;;05/06/21 21:45:00;;;0,8;2,;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21059714;JOB21030741;SOUTHAMPTON;Southampton;TULANE;SHIFT ACHTERHAVEN;;Noordelijk Insteekdok ICO WEST;2021-06-05 14:30:00;05/06/21 14:50:00;2021-06-05 14:50:58;37.305499999999995;140606 - 140626;05/06/21 14:51:02;;;05/06/21 15:28:00;;;05/06/21 16:00:00;;;0,6;1,5;Finished;TOWING WINCH FWD / PORT;FAUX
ASS21059582;JOB21030660;SOUTHAMPTON;Southampton;GLOVIS CENTURY;LOCK;;Zuidelijk Insteekdok ZID OOST;2021-06-05 04:30:00;05/06/21 03:05:00;2021-06-05 04:30:00;;;05/06/21 04:50:00;;;05/06/21 05:40:00;;;05/06/21 06:10:00;;;0,8;1,7;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21059536;JOB21030645;SOUTHAMPTON;Southampton;MORNING LAURA;LOCK;;Zuidelijk Insteekdok SRT ZID;2021-06-04 23:30:00;04/06/21 23:50:00;2021-06-04 23:40:00;9.2722;139706 - 139715;04/06/21 23:50:00;;;05/06/21 01:20:00;;;05/06/21 01:50:00;;;1,5;2,3;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21059517;JOB21030640;SOUTHAMPTON;Southampton;DA CAI YUN;VOORHAVEN;Albert II dok APM TERMINAL;;2021-06-04 22:30:00;04/06/21 22:50:00;2021-06-04 22:45:00;30.5736;139646 - 139660;04/06/21 22:50:00;;;04/06/21 23:30:00;;;04/06/21 23:59:00;;;0,7;1,5;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21059381;JOB21030525;SOUTHAMPTON;Southampton;DUGONG ACE;LOCK;Zuidelijk Insteekdok ZID OOST;;2021-06-04 15:02:43;04/06/21 14:00:00;2021-06-04 15:02:54;;;04/06/21 15:05:00;;;04/06/21 16:37:03;;;04/06/21 17:10:00;;;1,5;2,1;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21059371;JOB21030551;SOUTHAMPTON;Southampton;NEPTUNE GALENE;LOCK ONLY;Noordelijk Insteekdok CTO OOST;;2021-06-04 13:56:29;04/06/21 14:20:00;2021-06-04 13:56:30;;;04/06/21 14:22:34;;;04/06/21 15:01:23;;;04/06/21 15:02:29;;;0,6;1,1;Finished;TOWING WINCH FWD / PORT;FAUX
ASS21059349;JOB21030515;SOUTHAMPTON;Southampton;TULANE;LOCK;;Noordelijk Insteekdok ICO WEST;2021-06-04 11:35:05;04/06/21 11:50:00;2021-06-04 11:35:09;;;04/06/21 11:52:27;;;04/06/21 13:55:05;;;04/06/21 13:55:13;;;2,;2,3;Finished;TOWING WINCH FWD / PORT;FAUX
ASS21059290;JOB21030487;SOUTHAMPTON;Southampton;DA CAI YUN;VOORHAVEN;;Albert II dok APM TERMINAL;2021-06-04 09:50:00;04/06/21 10:25:00;2021-06-04 10:21:35;36.55219999999999;138886 - 138918;04/06/21 10:35:00;;;04/06/21 11:31:15;;;04/06/21 11:34:31;;;0,9;1,7;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21059163;JOB21030436;SOUTHAMPTON;Southampton;CSCL ATLANTIC OCEAN;VOORHAVEN;Albert II dok APM TERMINAL;;2021-06-03 22:25:00;03/06/21 22:50:00;2021-06-03 22:40:00;66.3086;138202 - 138216;03/06/21 22:50:00;;;03/06/21 23:40:00;;;04/06/21 00:10:00;;;0,8;1,8;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21059050;JOB21030396;SOUTHAMPTON;Southampton;UNDINE;LOCK;Zuidelijk Insteekdok SRT ZID;;2021-06-03 15:25:00;03/06/21 16:00:00;2021-06-03 15:35:00;7.5047999999999995;137782 - 137791;03/06/21 15:58:33;;;03/06/21 17:35:14;;;03/06/21 18:05:00;;;1,6;2,7;Finished;TOWING WINCH FWD / PORT;FAUX
ASS21058965;JOB21030343;SOUTHAMPTON;Southampton;PLEIADES LEADER;SHIFT ACHTERHAVEN;;Zuidelijk Insteekdok TOYOTA ZID;2021-06-03 11:30:00;03/06/21 11:55:00;2021-06-03 11:48:52;40.90140000000001;137548 - 137566;03/06/21 11:55:00;;;03/06/21 13:46:22;;;03/06/21 14:15:00;;;1,9;2,8;Finished;TOWING WINCH FWD / PORT;FAUX
ASS21058849;JOB21030271;SOUTHAMPTON;Southampton;PLEIADES LEADER;LOCK;;Zuidelijk Insteekdok TOYOTA ZID;2021-06-03 02:55:00;03/06/21 03:40:00;2021-06-03 03:25:00;47.124700000000004;137032 - 137061;03/06/21 03:40:00;;;03/06/21 05:55:00;;;03/06/21 06:25:00;;;2,3;3,5;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21058810;JOB21030230;SOUTHAMPTON;Southampton;VLADIMIR VIZE;VOORHAVEN;;LNG LNG TERMINAL;2021-06-02 21:30:00;02/06/21 22:20:00;2021-06-02 22:15:00;43.4894;136707 - 136751;02/06/21 22:20:00;;;02/06/21 23:55:00;;;03/06/21 00:25:00;;;1,6;2,9;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21058683;JOB21030175;SOUTHAMPTON;Southampton;DIONYSOS LEADER;LOCK;Zuidelijk Insteekdok ZID WEST;;2021-06-02 13:15:00;02/06/21 13:55:00;2021-06-02 13:45:00;48.376599999999996;136213 - 136242;02/06/21 13:56:22;;;02/06/21 15:41:05;;;02/06/21 16:10:00;;;1,7;2,9;Finished;TOWING WINCH FWD / PORT;FAUX
ASS21058569;JOB21030115;SOUTHAMPTON;Southampton;CSCL ATLANTIC OCEAN;VOORHAVEN;;Albert II dok APM TERMINAL;2021-06-02 08:40:00;02/06/21 09:20:00;2021-06-02 09:10:00;79.2806;135937 - 135966;02/06/21 09:15:00;;;02/06/21 10:24:13;;;02/06/21 10:55:00;;;1,2;2,3;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21058498;JOB21030092;SOUTHAMPTON;Southampton;UNDINE;LOCK;;Zuidelijk Insteekdok SRT ZID;2021-06-02 03:15:00;02/06/21 04:00:00;2021-06-02 03:45:00;25.8101;135613 - 135642;02/06/21 04:00:00;;;02/06/21 04:35:00;;;02/06/21 05:05:00;;;0,6;1,8;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21058430;JOB21030064;SOUTHAMPTON;Southampton;MORNING PEACE;LOCK;Zuidelijk Insteekdok WALLENIUS;;2021-06-01 22:30:00;01/06/21 22:55:00;2021-06-01 22:55:00;28.911600000000004;135328 - 135352;01/06/21 22:55:00;;;02/06/21 00:45:00;;;02/06/21 01:15:00;;;1,8;2,8;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21058366;JOB21030004;SOUTHAMPTON;Southampton;NIKOLAY URVANTSEV;VOORHAVEN;LNG LNG STEIGER WEST;;2021-06-01 15:40:00;01/06/21 16:10:00;2021-06-01 16:10:00;40.8048;134919 - 134947;01/06/21 16:23:21;;;01/06/21 17:00:00;;;01/06/21 17:30:00;;;0,6;1,8;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21058089;JOB21029855;SOUTHAMPTON;Southampton;AURIGA LEADER;LOCK;Zuidelijk Insteekdok ZID WEST;;2021-05-31 21:30:00;31/05/21 22:05:00;2021-05-31 21:55:00;60.078;133829 - 133853;31/05/21 22:05:00;;;31/05/21 23:50:00;;;01/06/21 00:20:00;;;1,8;2,8;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21057944;JOB21029756;SOUTHAMPTON;Southampton;NIKOLAY URVANTSEV;VOORHAVEN;;LNG LNG STEIGER WEST;2021-05-31 13:10:00;31/05/21 13:45:00;2021-05-31 13:55:00;76.52799999999999;133329 - 133373;31/05/21 13:55:00;;;31/05/21 15:57:06;;;31/05/21 16:30:00;;;2,;3,3;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21057827;JOB21029719;SOUTHAMPTON;Southampton;SUOMIGRACHT;VOORHAVEN;;Albert II dok APM TERMINAL;2021-05-31 06:30:00;31/05/21 05:47:00;2021-05-31 07:00:00;85.00810000000001;132928 - 132957;31/05/21 07:12:35;;;31/05/21 08:25:15;;;31/05/21 08:55:00;;;1,2;2,4;Finished;TOWING WINCH FWD / PORT;FAUX
ASS21057657;JOB21029624;SOUTHAMPTON;Southampton;VIKING DIAMOND;LOCK;;Noordelijk Insteekdok CTO WEST;2021-05-30 16:45:00;30/05/21 17:15:00;2021-05-30 17:15:00;90.1714;132104 - 132133;30/05/21 17:20:38;;;30/05/21 19:05:00;;;30/05/21 19:35:00;;;1,7;2,8;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21057568;JOB21029589;SOUTHAMPTON;Southampton;FEDOR LITKE;VOORHAVEN;;LNG LNG STEIGER WEST;2021-05-30 13:00:00;30/05/21 13:35:00;2021-05-30 13:30:00;138.86430000000001;131880 - 131909;30/05/21 13:32:39;;;30/05/21 15:18:52;;;30/05/21 15:50:00;;;1,8;2,8;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21057543;JOB21029567;SOUTHAMPTON;Southampton;LNG MEGREZ;VOORHAVEN;LNG LNG STEIGER WEST;;2021-05-30 11:00:00;30/05/21 11:15:00;2021-05-30 11:25:00;61.3951;131760 - 131784;30/05/21 11:28:39;;;30/05/21 12:12:48;;;30/05/21 12:40:00;;;0,7;1,7;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21057484;JOB21029550;SOUTHAMPTON;Southampton;BORIS VILKITSKY;VOORHAVEN;LNG LNG TERMINAL;;2021-05-30 07:15:00;30/05/21 07:45:00;2021-05-30 07:40:00;38.5348;131534 - 131558;30/05/21 07:42:14;;;30/05/21 08:24:24;;;30/05/21 08:54:00;;;0,7;1,7;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21057387;JOB21029450;SOUTHAMPTON;Southampton;GLOVIS CHORUS;LOCK;Zuidelijk Insteekdok ZID WEST;;2021-05-29 20:40:00;29/05/21 22:05:00;2021-05-29 22:00:00;115.16120000000001;130899 - 130978;29/05/21 22:05:00;;;29/05/21 23:50:00;;;30/05/21 00:20:00;;;1,8;3,7;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21057246;JOB21029427;SOUTHAMPTON;Southampton;MARINER;LOCK;Noordelijk Insteekdok CTO OOST;;2021-05-29 10:40:00;29/05/21 13:05:00;2021-05-29 13:04:14;192.1626;130300 - 130443;29/05/21 13:08:42;;;29/05/21 14:53:47;;;29/05/21 15:17:02;;;1,8;4,6;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21057111;JOB21029372;SOUTHAMPTON;Southampton;LNG MEGREZ;VOORHAVEN;;LNG LNG STEIGER WEST;2021-05-29 05:00:00;29/05/21 06:05:00;2021-05-29 05:50:00;53.60510000000001;129959 - 130008;29/05/21 06:05:00;;;29/05/21 07:35:00;;;29/05/21 08:05:00;;;1,5;3,1;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21057066;JOB21029358;SOUTHAMPTON;Southampton;PROMETHEUS LEADER;LOCK;;Zuidelijk Insteekdok ZID WEST;2021-05-29 01:20:00;29/05/21 01:40:00;2021-05-29 01:40:00;41.265100000000004;129739 - 129758;29/05/21 01:40:00;;;29/05/21 03:50:00;;;29/05/21 04:20:00;;;2,2;3,;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21057038;JOB21029350;SOUTHAMPTON;Southampton;VICTORIA HIGHWAY;LOCK;Zuidelijk Insteekdok ZID OOST;;2021-05-28 23:00:00;28/05/21 23:40:00;2021-05-28 23:30:00;51.746900000000004;129600 - 129629;28/05/21 23:30:00;;;29/05/21 01:20:00;;;29/05/21 01:20:00;;;1,8;2,3;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21056865;JOB21029257;SOUTHAMPTON;Southampton;MANON;LOCK;;Zuidelijk Insteekdok WALLENIUS;2021-05-28 13:40:00;28/05/21 14:30:00;2021-05-28 14:10:00;29.3724;129040 - 129069;28/05/21 14:32:00;;;28/05/21 16:20:32;;;28/05/21 16:50:00;;;1,8;3,2;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21056625;JOB21029096;SOUTHAMPTON;Southampton;MARINER;LOCK;;Noordelijk Insteekdok CTO OOST;2021-05-28 00:35:00;28/05/21 01:00:00;2021-05-28 00:50:00;11.776;128255 - 128269;28/05/21 01:00:00;;;28/05/21 03:20:00;;;28/05/21 03:50:00;;;2,3;3,3;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21056479;JOB21029050;SOUTHAMPTON;Southampton;LYDDEN;LOCK;Zuidelijk Insteekdok ZID OOST;;2021-05-27 17:30:00;27/05/21 18:10:00;2021-05-27 18:00:00;19.141399999999997;127830 - 127859;27/05/21 18:07:05;;;27/05/21 19:50:00;;;27/05/21 20:20:00;;;1,7;2,8;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21056376;JOB21028990;SOUTHAMPTON;Southampton;GLOVIS CHORUS;LOCK;;Zuidelijk Insteekdok ZID WEST;2021-05-27 12:30:00;27/05/21 13:00:00;2021-05-27 13:00:00;50.2259;127531 - 127560;27/05/21 13:00:00;;;27/05/21 15:58:40;;;27/05/21 16:30:00;;;3,;4,;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21056328;JOB21028959;SOUTHAMPTON;Southampton;AAMIRA;VOORHAVEN;;LNG LNG TERMINAL;2021-05-27 10:30:00;27/05/21 11:10:00;2021-05-27 11:05:00;165.5204;127411 - 127445;27/05/21 11:10:00;;;27/05/21 12:42:52;;;27/05/21 13:10:00;;;1,5;2,7;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21056205;JOB21028878;SOUTHAMPTON;Southampton;HARMONY LEADER;LOCK;;Zuidelijk Insteekdok ZID WEST;2021-05-26 22:30:00;26/05/21 23:15:00;2021-05-26 23:00:00;25.5018;126690 - 126719;26/05/21 23:14:31;;;27/05/21 01:19:59;;;27/05/21 01:50:00;;;2,1;3,3;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21056116;JOB21028852;SOUTHAMPTON;Southampton;CMA CGM FORT SAINT CHARLES;VOORHAVEN;;Albert II dok APM TERMINAL;2021-05-26 17:20:53;26/05/21 17:30:00;2021-05-26 17:28:56;27.1282;126382 - 126389;26/05/21 17:28:57;;;26/05/21 18:12:00;;;26/05/21 18:42:00;;;0,7;1,4;Finished;TOWING WINCH FWD / PORT;FAUX
ASS21056031;JOB21028785;SOUTHAMPTON;Southampton;VIKING AMBER;LOCK;Verbindingsdok ZID WEST;;2021-05-26 13:35:19;26/05/21 14:00:00;2021-05-26 13:58:37;39.0727;126156 - 126179;26/05/21 13:58:59;;;26/05/21 15:40:18;;;26/05/21 16:10:00;;;1,7;2,6;Finished;TOWING WINCH FWD / PORT;FAUX
ASS21055788;JOB21028655;SOUTHAMPTON;Southampton;HOEGH TROTTER;LOCK;;Zuidelijk Insteekdok ZID WEST;2021-05-26 01:15:00;26/05/21 01:30:00;2021-05-26 01:45:00;54.8279;125416 - 125445;26/05/21 02:37:18;;;26/05/21 03:18:33;;;26/05/21 03:48:00;;;0,7;2,6;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21055764;JOB21028650;SOUTHAMPTON;Southampton;NEPTUNE GALENE;LOCK;;Noordelijk Insteekdok CTO OOST;2021-05-25 22:45:00;25/05/21 23:25:00;2021-05-25 23:15:00;25.4004;125266 - 125295;25/05/21 23:23:46;;;26/05/21 01:15:12;;;26/05/21 01:45:00;;;1,9;3,;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21055634;JOB21028531;SOUTHAMPTON;Southampton;COSCO BELGIUM;VOORHAVEN;Albert II dok APM TERMINAL;;2021-05-25 16:40:57;25/05/21 17:00:00;2021-05-25 16:41:03;;;25/05/21 17:04:24;;;25/05/21 17:40:45;;;25/05/21 18:10:00;;;0,6;1,5;Finished;TOWING WINCH FWD / PORT;FAUX
ASS21055591;JOB21028515;SOUTHAMPTON;Southampton;PHOENIX J;VOORHAVEN;;Albert II dok APM TERMINAL;2021-05-25 14:20:09;25/05/21 14:50:00;2021-05-25 14:41:52;34.1602;124762 - 124782;25/05/21 14:48:55;;;25/05/21 15:23:54;;;25/05/21 15:26:40;;;0,6;1,1;Finished;TOWING WINCH FWD / PORT;FAUX
ASS21055542;JOB21028486;SOUTHAMPTON;Southampton;BORE SONG;VOORHAVEN;;Visartsluis - ZP1 OCHZ WESTERHOOFD;2021-05-25 12:29:20;25/05/21 13:00:00;2021-05-25 12:52:46;18.155100000000004;124651 - 124673;25/05/21 12:59:31;;;25/05/21 13:29:25;;;25/05/21 13:50:00;;;0,5;1,3;Finished;;VRAI
ASS21055364;JOB21028389;SOUTHAMPTON;Southampton;AAMIRA;VOORHAVEN;;LNG LNG TERMINAL;2021-05-24 20:10:00;24/05/21 21:00:00;2021-05-24 20:44:35;98.65639999999999;123671 - 123705;24/05/21 21:09:43;;;24/05/21 22:53:36;;;24/05/21 23:23:00;;;1,7;3,2;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21055265;JOB21028345;SOUTHAMPTON;Southampton;MORNING CAMILLA;LOCK;Zuidelijk Insteekdok ZID OOST;;2021-05-24 13:52:57;24/05/21 14:15:00;2021-05-24 13:53:58;0.5737;123295 - 123295;24/05/21 14:16:34;;;24/05/21 15:32:39;;;24/05/21 16:00:00;;;1,3;2,1;Finished;TOWING WINCH FWD / PORT;FAUX
ASS21055181;JOB21028283;SOUTHAMPTON;Southampton;GLOVIS SYMPHONY;LOCK;;Zuidelijk Insteekdok ZID OOST;2021-05-24 10:53:02;24/05/21 11:25:00;2021-05-24 11:21:15;24.8572;123115 - 123142;24/05/21 11:26:11;;;24/05/21 13:52:16;;;24/05/21 13:52:19;;;2,4;3,;Finished;TOWING WINCH FWD / PORT;FAUX
ASS21055046;JOB21028239;SOUTHAMPTON;Southampton;EDUARD TOLL;VOORHAVEN;LNG LNG STEIGER WEST;;2021-05-24 06:18:23;24/05/21 06:50:00;2021-05-24 06:40:00;24.255300000000002;122839 - 122860;24/05/21 06:50:34;;;24/05/21 07:40:52;;;24/05/21 08:10:00;;;0,8;1,9;Finished;TOWING WINCH FWD / PORT;FAUX
ASS21054995;JOB21028218;SOUTHAMPTON;Southampton;TUGELA;LOCK;Zuidelijk Insteekdok WALLENIUS;;2021-05-23 22:40:00;23/05/21 22:00:00;2021-05-23 23:00:00;30.248200000000004;122382 - 122401;23/05/21 23:00:00;;;23/05/21 23:10:57;;;23/05/21 23:40:00;;;0,2;1,;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21054861;JOB21028169;SOUTHAMPTON;Southampton;COSCO BELGIUM;VOORHAVEN;;Albert II dok APM TERMINAL;2021-05-23 12:47:17;23/05/21 13:20:00;2021-05-23 13:17:48;43.721399999999996;121790 - 121819;23/05/21 13:28:56;;;23/05/21 14:28:32;;;23/05/21 15:00:00;;;1,;2,2;Finished;TOWING WINCH FWD / PORT;FAUX
ASS21054718;JOB21028120;SOUTHAMPTON;Southampton;LNG PHECDA;VOORHAVEN;;LNG LNG TERMINAL;2021-05-23 00:35:00;23/05/21 01:10:00;2021-05-23 01:06:43;159.5259;121057 - 121088;23/05/21 01:10:18;;;23/05/21 02:39:37;;;23/05/21 03:10:00;;;1,5;2,6;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21054693;JOB21028115;SOUTHAMPTON;Southampton;ELBSPIRIT;VOORHAVEN;;Albert II dok APM TERMINAL;2021-05-22 20:50:00;22/05/21 21:05:00;2021-05-22 21:04:05;56.1628;120832 - 120845;22/05/21 21:04:08;;;22/05/21 21:48:36;;;22/05/21 22:20:00;;;0,7;1,5;Finished;TOWING WINCH FWD / PORT;FAUX
ASS21054659;JOB21028094;SOUTHAMPTON;Southampton;EDUARD TOLL;VOORHAVEN;;LNG LNG STEIGER WEST;2021-05-22 18:00:00;22/05/21 19:10:00;2021-05-22 18:35:00;85.5678;120662 - 120696;22/05/21 18:54:20;;;22/05/21 20:48:51;;;22/05/21 21:20:00;;;1,9;3,3;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21054590;JOB21028056;SOUTHAMPTON;Southampton;GLORIOUS ACE;LOCK;Noordelijk Insteekdok ICO WEST;;2021-05-22 13:40:00;22/05/21 15:40:00;2021-05-22 15:00:00;51.6016;120403 - 120482;22/05/21 15:43:40;;;22/05/21 17:16:43;;;22/05/21 17:45:00;;;1,6;4,1;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21054483;JOB21028012;SOUTHAMPTON;Southampton;DELPHINE;VOORHAVEN;;Brittaniadok C.RO  BRITTANNIADOK;2021-05-22 08:34:24;22/05/21 09:00:00;2021-05-22 08:40:00;10.3224;120096 - 120101;22/05/21 09:01:23;;;22/05/21 09:41:30;;;22/05/21 09:55:07;;;0,7;1,3;Finished;TOWING WINCH FWD / PORT;FAUX
ASS21054445;JOB21028006;SOUTHAMPTON;Southampton;HERMINE;VOORHAVEN;;Wielingendok WIELINGENDOK;2021-05-22 07:25:55;22/05/21 07:55:00;2021-05-22 07:50:00;41.25439663430001;120028 - 120051;22/05/21 07:57:16;;;22/05/21 08:32:44;;;22/05/21 08:34:03;;;0,6;1,1;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21055548;JOB21027992;SOUTHAMPTON;Southampton;ACACIA SEAWAYS;VOORHAVEN;;Hermespier C.RO  HERMESKAAI;2021-05-22 02:30:00;22/05/21 03:10:00;2021-05-22 03:10:00;37.872403534;119732 - 119771;22/05/21 03:10:00;;;22/05/21 03:45:00;;;22/05/21 04:15:00;;;0,6;1,8;Finished;;FAUX
ASS21055547;JOB21028493;SOUTHAMPTON;Southampton;YASMINE;VOORHAVEN;Hermespier C.RO HERMESKAAI;;2021-05-21 18:45:00;21/05/21 19:15:00;2021-05-21 19:15:00;57.39960000000001;119268 - 119297;21/05/21 19:15:00;;;21/05/21 23:45:00;;;22/05/21 00:15:00;;;4,5;5,5;Finished;;FAUX
ASS21055546;JOB21028489;SOUTHAMPTON;Southampton;NORSKY;VOORHAVEN;;Geul West - ZP1 RO RO NORFOLK;2021-05-21 17:50:00;21/05/21 18:20:00;2021-05-21 18:20:00;41.553200000000004;119213 - 119242;21/05/21 18:20:00;;;21/05/21 19:00:00;;;21/05/21 19:30:00;;;0,7;1,7;Finished;;FAUX
ASS21055173;JOB21027897;SOUTHAMPTON;Southampton;YASMINE;VOORHAVEN;;Hermespier C.RO HERMESKAAI;2021-05-21 15:50:00;21/05/21 16:10:00;2021-05-21 16:05:00;60.9603;119093 - 119107;21/05/21 16:15:00;;;21/05/21 17:35:00;;;21/05/21 18:05:00;;;1,3;2,3;Finished;;VRAI
ASS21055599;JOB21027898;SOUTHAMPTON;Southampton;PAULINE;VOORHAVEN;;Hermespier C.RO HERMESKAAI;2021-05-21 15:29:00;21/05/21 15:35:00;2021-05-21 15:35:00;42.9892;119072 - 119077;21/05/21 15:35:00;;;21/05/21 15:54:00;;;21/05/21 15:55:00;;;0,3;0,4;Finished;;VRAI
ASS21054193;JOB21027841;SOUTHAMPTON;Southampton;CELINE;SHIFT VOORHAVEN;;Brittaniadok C.RO  BRITTANNIADOK;2021-05-21 14:50:12;21/05/21 14:40:00;2021-05-21 14:52:48;15.7502;119033 - 119035;21/05/21 15:08:50;;;21/05/21 15:24:06;;;21/05/21 15:24:46;;;0,3;0,6;Finished;;VRAI
ASS21054135;JOB21027840;SOUTHAMPTON;Southampton;CELANDINE;VOORHAVEN;;Albert II dok ALBERT II DOK;2021-05-21 13:37:37;21/05/21 14:30:00;2021-05-21 14:30:06;82.2801;118961 - 119012;21/05/21 14:30:10;;;21/05/21 14:47:27;;;21/05/21 14:48:28;;;0,3;1,2;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21054009;JOB21027772;SOUTHAMPTON;Southampton;ELISABETH;VOORHAVEN;;Visartsluis - ZP1 OCHZ WESTERHOOFD;2021-05-21 09:40:26;21/05/21 10:10:00;2021-05-21 10:12:30;41.032300000000006;118724 - 118755;21/05/21 10:12:34;;;21/05/21 10:32:01;;;21/05/21 11:00:00;;;0,3;1,3;Finished;TOWING WINCH FWD / PORT;FAUX
ASS21053973;JOB21027753;SOUTHAMPTON;Southampton;CELINE;VOORHAVEN;Brittaniadok C.RO  BRITTANNIADOK;ALBERT II DOK;2021-05-21 07:45:00;21/05/21 08:15:00;2021-05-21 08:04:34;29.469900000000003;118639 - 118658;21/05/21 08:15:00;;;21/05/21 08:50:38;;;21/05/21 09:20:00;;;0,6;1,6;Finished;TOWING WINCH FWD / PORT;VRAI
